Mass	Polarity	Intensity	Start	End
637.3520508	Positive	272629.8537	10.1753118	10.4753118
637.3534546	Positive	564608.4597	3.520466297	3.820466297
637.3534546	Positive	474688.7569	5.367965571	5.667965571
637.3535767	Positive	285850.661	10.22326982	10.52326982
637.357666	Positive	107332.0011	6.513692771	6.813692771
637.3910522	Positive	511225.4857	11.41539478	11.71539478
637.3912354	Positive	124547.8153	9.833140114	10.13314011
637.3912354	Positive	211692.6436	9.943469567	10.24346957
637.3964844	Positive	857519.7911	8.773354818	9.073354818
637.404541	Positive	243886.2634	5.415285643	5.715285643
637.4186401	Positive	4598660.081	8.743093567	9.043093567
637.4780884	Positive	1047970.374	12.65067723	12.95067723
637.4782104	Positive	336511.836	11.0609438	11.3609438
637.4785767	Positive	1130132.461	12.68384691	12.98384691
637.4787598	Positive	465074.1752	11.29680003	11.59680003
637.5584106	Positive	4041599.059	12.77899226	13.07899226
637.8496704	Positive	85370.28848	6.360371397	6.660371397
638.1802368	Positive	431891.2664	0.223022847	0.523022847
638.1810913	Positive	836560.6906	0.195212654	0.495212654
638.2092285	Positive	388188.9729	3.48044232	3.78044232
638.2102051	Positive	548014.537	2.749944441	3.049944441
638.2105713	Positive	966697.8126	2.674370443	2.974370443
638.2109375	Positive	518759.1918	2.376616377	2.676616377
638.2113647	Positive	397187.0431	2.562375702	2.862375702
638.2272949	Positive	439657.4097	3.786507633	4.086507633
638.2277832	Positive	241744.2325	3.1934695	3.4934695
638.2277832	Positive	370387.32	3.676065116	3.976065116
638.2441406	Positive	411294.888	4.362056799	4.662056799
638.2563477	Positive	56570.76808	3.443503108	3.743503108
638.2570801	Positive	301190.5743	3.19361849	3.49361849
638.2579346	Positive	224506.254	3.576390318	3.876390318
638.2579346	Positive	6220406.42	3.906002358	4.206002358
638.2589722	Positive	294894.3158	3.062530047	3.362530047
638.2697144	Positive	109597.868	4.452090804	4.752090804
638.2709961	Positive	102455.8903	4.13873167	4.43873167
638.2711792	Positive	259998.1806	4.025080115	4.325080115
638.2806396	Positive	230111.7937	3.946922667	4.246922667
638.2994385	Positive	489757.2757	4.906816693	5.206816693
638.2998047	Positive	507330.1059	7.792488781	8.092488781
638.3001709	Positive	16102878.35	5.586319865	5.886319865
638.300415	Positive	340075.8592	7.886737625	8.186737625
637.7982788	Positive	141693.6205	3.341443891	3.641443891
638.3005371	Positive	277478.9176	4.723247473	5.023247473
638.3010254	Positive	598162.3975	6.194483019	6.494483019
638.3013306	Positive	3058398.353	7.148908298	7.448908298
638.3013916	Positive	668118.289	4.981365832	5.281365832
638.3016357	Positive	19709841.2	5.508395692	5.808395692
638.3016357	Positive	459268.3481	6.427710352	6.727710352
638.3019409	Positive	866677.2525	6.321222179	6.621222179
638.3026123	Positive	142349.6314	2.730952131	3.030952131
638.3026733	Positive	58281.53459	2.710524801	3.010524801
638.3049316	Positive	168944.4426	2.611963177	2.911963177
638.31604	Positive	155622.767	4.049323708	4.349323708
638.3164063	Positive	351319.3353	4.003492237	4.303492237
638.3165283	Positive	1319811.849	4.449584064	4.749584064
638.3167114	Positive	362925.4786	4.354872455	4.654872455
638.3168945	Positive	431087.985	3.959251563	4.259251563
638.3171387	Positive	434563.2234	4.261332028	4.561332028
638.3214111	Positive	232646.2349	3.553096204	3.853096204
638.3297729	Positive	92873.69623	8.605241296	8.905241296
638.3405151	Positive	166533.6371	6.675974985	6.975974985
638.3496704	Positive	257340.1742	4.676746471	4.976746471
638.4210205	Positive	1884156.92	8.742478139	9.042478139
638.4251709	Positive	95229.31625	9.939712381	10.23971238
638.4389038	Positive	855679.5048	11.77020337	12.07020337
638.4401855	Positive	972232.2041	11.77470486	12.07470486
638.4457397	Positive	279268.8375	10.49775241	10.79775241
638.5670166	Positive	377933.5172	11.30015622	11.60015622
638.6063232	Positive	164486.5115	11.31620196	11.61620196
638.7802734	Positive	424276.6441	9.391770606	9.691770606
638.781311	Positive	4027956.369	10.000174	10.300174
638.4802246	Positive	349262.1121	10.00498955	10.30498955
638.8157959	Positive	87600.01602	3.975792022	4.275792022
638.8328857	Positive	98609.41621	4.942457591	5.242457591
638.8386841	Positive	687605.5299	5.11237985	5.41237985
638.3391113	Positive	132091.7676	6.676311067	6.976311067
638.8536987	Positive	53849.08055	3.992668667	4.292668667
638.9644775	Positive	62477.64535	6.93108316	7.23108316
639.0007324	Positive	583903.0337	0.158691649	0.458691649
639.1282959	Positive	83928.18904	4.155090302	4.455090302
639.1287231	Positive	149171.5326	4.088028126	4.388028126
639.1530762	Positive	169939.703	2.545445049	2.845445049
639.1536865	Positive	167728.5409	2.723473745	3.023473745
639.1651611	Positive	922000.9438	6.534510206	6.834510206
639.1713867	Positive	216753.1138	4.121531674	4.421531674
639.1911011	Positive	454458.5115	5.994381906	6.294381906
639.1918335	Positive	74708.93181	4.210053748	4.510053748
639.2086792	Positive	639553.1271	6.536599649	6.836599649
639.2110596	Positive	46270724.04	9.571236037	9.871236037
639.2243042	Positive	560709.2917	3.385163804	3.685163804
639.2265015	Positive	199348.112	4.026245151	4.326245151
639.2316895	Positive	223624.6787	7.896981329	8.196981329
639.2462769	Positive	110502.7506	2.440620265	2.740620265
639.2470093	Positive	495459.6476	0.762431129	1.062431129
639.2471924	Positive	58628.90182	2.414714085	2.714714085
639.2508545	Positive	367673.3621	10.12730694	10.42730694
639.2615967	Positive	217396.0472	9.114796448	9.414796448
639.2619629	Positive	480485.9318	8.85828857	9.15828857
639.2626343	Positive	138196.8072	8.887043129	9.187043129
639.2755737	Positive	648998.5657	2.794191429	3.094191429
638.7819214	Positive	379066.1881	9.385002403	9.685002403
639.282959	Positive	401486.9355	3.110600663	3.410600663
639.2843628	Positive	508084.0126	6.354913264	6.654913264
639.2850342	Positive	385488.9484	6.176512697	6.476512697
639.2852783	Positive	402595.8519	3.550263368	3.850263368
639.2852783	Positive	698286.2348	6.278226119	6.578226119
639.3035278	Positive	80827.92138	4.582120909	4.882120909
639.3035278	Positive	111285.4666	4.619066063	4.919066063
639.3049316	Positive	314390.8235	2.947918361	3.247918361
639.3051147	Positive	405690.1278	2.994941418	3.294941418
639.3056641	Positive	153551.8093	2.859162032	3.159162032
639.3101196	Positive	173777.7075	9.84357448	10.14357448
639.3111572	Positive	84265264.12	3.634306609	3.934306609
638.831604	Positive	163932.6428	4.934007412	5.234007412
639.3325806	Positive	133265.3472	8.364786159	8.664786159
639.3325806	Positive	101424.343	8.395981596	8.695981596
639.3457642	Positive	83570.42804	2.859869072	3.159869072
639.4051514	Positive	306490.7504	10.81355765	11.11355765
639.4053345	Positive	97669.15491	7.252054478	7.552054478
639.4400635	Positive	163115.8636	10.52258969	10.82258969
639.4407959	Positive	197260.7535	10.41636577	10.71636577
639.4412842	Positive	134585.8762	10.49726425	10.79726425
639.4413452	Positive	113590.2596	10.06617773	10.36617773
639.4441528	Positive	101264.1519	10.48776875	10.78776875
639.4447021	Positive	481190.5218	10.70328742	11.00328742
639.4455566	Positive	972491.6729	10.72864471	11.02864471
639.4459839	Positive	732623.0164	11.10658489	11.40658489
639.4943848	Positive	7511420.314	12.69147262	12.99147262
639.4972534	Positive	451886.4742	10.69652736	10.99652736
639.8291016	Positive	76053.53245	5.734369984	6.034369984
639.9926147	Positive	199532.9317	2.81563453	3.11563453
640.22052	Positive	130363.1158	0.782392666	1.082392666
640.22052	Positive	191173.7392	0.808229517	1.108229517
640.2394409	Positive	121763.3507	6.129767549	6.429767549
640.243103	Positive	136162.1901	2.984392859	3.284392859
640.2434082	Positive	246927.1411	2.923707542	3.223707542
640.2435913	Positive	494308.7919	5.338451081	5.638451081
640.2439575	Positive	243901.2932	3.748105342	4.048105342
640.2445679	Positive	51636.16933	4.249487351	4.549487351
640.2446289	Positive	247995.3339	3.778006605	4.078006605
640.2453613	Positive	86972.5888	5.522297537	5.822297537
640.2590942	Positive	195688.3344	4.047653092	4.347653092
640.2661743	Positive	486837.888	0.405140399	0.705140399
640.2798462	Positive	174958.0737	5.126552278	5.426552278
640.2806396	Positive	501567.7394	4.5606927	4.8606927
640.2807617	Positive	505032.4634	4.644469682	4.944469682
640.2842407	Positive	153828.7391	7.358755167	7.658755167
640.2842407	Positive	87454.86378	7.382821701	7.682821701
640.2955322	Positive	67110.09024	5.838641093	6.138641093
640.2957764	Positive	508952.9587	5.206011088	5.506011088
640.2973022	Positive	98794.86316	2.630155476	2.930155476
640.3152466	Positive	56873.87624	6.560676505	6.860676505
640.3182983	Positive	92776.63047	6.738635422	7.038635422
640.3190308	Positive	91922.9441	5.884790335	6.184790335
639.8150024	Positive	55226.09792	4.385898435	4.685898435
640.3252563	Positive	182230.8638	10.45589136	10.75589136
640.3276978	Positive	2199855.771	4.190330145	4.490330145
640.3283081	Positive	490972.5339	4.227624905	4.527624905
640.3308716	Positive	411974.5245	4.147040488	4.447040488
640.3313599	Positive	232761.4541	4.258462531	4.558462531
640.3320923	Positive	1585004.559	4.091772859	4.391772859
640.3324585	Positive	1080995.044	4.434610356	4.734610356
640.333252	Positive	603260.9338	4.495904203	4.795904203
640.3334961	Positive	351029.3132	4.334127463	4.634127463
640.3397217	Positive	322700.8106	3.519383267	3.819383267
640.3414917	Positive	200431.3785	8.615136885	8.915136885
640.3432007	Positive	1100887.127	10.96378403	11.26378403
640.3450317	Positive	307709.4892	10.82766001	11.12766001
640.3463745	Positive	526708.805	9.872218535	10.17221854
640.3470459	Positive	321787.8591	9.936255429	10.23625543
640.3591919	Positive	267936.6487	10.63536691	10.93536691
640.3671265	Positive	88067.48586	6.189121972	6.489121972
640.368042	Positive	71413.32312	6.28698105	6.58698105
640.404541	Positive	630544.674	9.946600265	10.24660027
640.4047852	Positive	570779.6031	9.848178354	10.14817835
640.4623413	Positive	340247.0051	8.081228843	8.381228843
640.4633179	Positive	174299.3742	9.925629572	10.22562957
640.4637451	Positive	481006.4883	9.884857395	10.18485739
640.6621704	Positive	98535.74664	2.810682024	3.110682024
640.8428955	Positive	184313.7479	6.937745127	7.237745127
640.9976807	Positive	276488.9864	0.158734603	0.458734603
641.0265503	Positive	1108037.515	0.174974497	0.474974497
641.1674194	Positive	67615.05778	2.943584555	3.243584555
641.1674194	Positive	84617.30007	2.971607483	3.271607483
641.1707153	Positive	241219.397	4.604156607	4.904156607
641.1710815	Positive	239465.3907	5.198065201	5.498065201
641.1712036	Positive	63048.37517	5.758941412	6.058941412
641.1712036	Positive	158890.523	5.800150972	6.100150972
641.1713257	Positive	474828.7133	4.468434447	4.768434447
641.1713257	Positive	259486.6801	5.165711357	5.465711357
641.2039795	Positive	104270.4657	3.320315958	3.620315958
641.2211304	Positive	165798.2799	8.39627156	8.69627156
641.2398682	Positive	290740.9481	4.500170295	4.800170295
641.2424316	Positive	292894.7482	4.341838046	4.641838046
641.243103	Positive	99363.98976	4.85372044	5.15372044
641.243103	Positive	183516.7384	4.945796153	5.245796153
641.2548828	Positive	3291550.807	3.322619891	3.622619891
641.2557983	Positive	514541.2359	3.457357985	3.757357985
641.258728	Positive	149502.4116	9.38578847	9.68578847
641.2597656	Positive	426597.2043	10.00716571	10.30716571
641.2668457	Positive	2509412.444	10.45325854	10.75325854
641.2675171	Positive	557034.4126	10.33732882	10.63732882
641.2910767	Positive	422390.4437	2.778365448	3.078365448
641.2913208	Positive	419908.0432	7.9192526	8.2192526
641.2913818	Positive	674830.2897	2.812322956	3.112322956
641.2936401	Positive	1511499.889	8.314654398	8.614654398
641.3001709	Positive	66817.319	4.259173658	4.559173658
641.30896	Positive	129205.8979	4.94427274	5.24427274
641.30896	Positive	125700.8393	5.527525135	5.827525135
640.9882813	Positive	175346.9255	4.700017153	5.000017153
641.324585	Positive	91163.00925	4.730278457	5.030278457
641.3336792	Positive	195402.6112	5.232150363	5.532150363
641.3878784	Positive	258534.5096	10.31608239	10.61608239
641.4416504	Positive	585181.1905	11.0653035	11.3653035
641.456604	Positive	210825.1564	10.37782738	10.67782738
641.456665	Positive	364041.3655	10.20849859	10.50849859
641.5099487	Positive	8827911.558	12.66227934	12.96227934
641.2613525	Positive	331992.0028	9.996238802	10.2962388
641.309082	Positive	149829.2558	4.943112539	5.243112539
641.3187256	Positive	72330.37521	5.114881822	5.414881822
641.9071655	Positive	199462.1817	6.944865312	7.244865312
641.8386841	Positive	70430.25692	5.229215055	5.529215055
642.182373	Positive	1733612.201	3.326797122	3.626797122
642.2025757	Positive	203488.9295	4.188564214	4.488564214
642.2025757	Positive	256241.7875	4.428594057	4.728594057
642.2028809	Positive	111249.5149	4.261692738	4.561692738
642.2199707	Positive	585696.8109	9.57181663	9.87181663
642.2363281	Positive	3272594.472	3.214184281	3.514184281
642.2382813	Positive	2469149.352	5.989917404	6.289917404
642.2541504	Positive	184563.612	5.304530457	5.604530457
642.2572021	Positive	87145.747	4.059578875	4.359578875
642.2589111	Positive	355330.4242	6.099847542	6.399847542
642.2868042	Positive	194634.4314	2.504814894	2.804814894
642.2932739	Positive	269721.1649	9.218474563	9.518474563
642.3040161	Positive	461631.941	9.659238648	9.959238648
642.3123169	Positive	393328.5686	6.095212225	6.395212225
642.3237305	Positive	278494.9793	4.126056458	4.426056458
642.3245239	Positive	161322.4235	4.267082343	4.567082343
642.3250122	Positive	233302.3149	4.104860118	4.404860118
642.3255615	Positive	161584.703	4.487263303	4.787263303
642.3322754	Positive	97836.39181	5.703985558	6.003985558
642.3326416	Positive	160985.9832	2.598726071	2.898726071
642.34552	Positive	546732.5831	3.353938984	3.653938984
642.3601685	Positive	516584.8138	11.34355842	11.64355842
642.3604736	Positive	1359666.216	6.050153968	6.350153968
642.1893741	Positive	171735.7215	2.606617516	2.906617516
642.3812866	Positive	149055.7952	4.467929446	4.767929446
642.4177856	Positive	249453.9387	4.977252972	5.277252972
642.4769897	Positive	779947.2118	10.89059587	11.19059587
642.477356	Positive	14136924.54	11.08111803	11.38111803
642.479126	Positive	388413.9235	10.0425102	10.3425102
642.5125732	Positive	373123.3365	11.37379832	11.67379832
642.5125732	Positive	2659947.637	11.642376	11.942376
642.5134277	Positive	793875.0135	11.23586806	11.53586806
642.5134888	Positive	8352502.473	12.00934577	12.30934577
642.5136108	Positive	9769846.163	12.28080618	12.58080618
642.8596802	Positive	83777.19173	5.685740571	5.985740571
642.9971313	Positive	173802.1284	0.157439718	0.457439718
642.6678467	Positive	128341.1869	3.461850992	3.761850992
643.1806641	Positive	104569.7383	6.530821191	6.830821191
643.1821289	Positive	87045.33481	3.18970732	3.48970732
643.1859741	Positive	515166.1034	4.032949146	4.332949146
643.2191162	Positive	577529.7917	3.103381191	3.403381191
643.2206421	Positive	666978.6424	0.421053093	0.721053093
643.2212524	Positive	187238.9042	3.285315729	3.585315729
643.2456055	Positive	424225.4618	3.637255423	3.937255423
643.2514038	Positive	255533.0156	8.351334586	8.651334586
643.2540283	Positive	155530.6821	7.053068524	7.353068524
643.2550049	Positive	208038.9284	4.621411132	4.921411132
643.2550659	Positive	892229.2679	7.14923848	7.44923848
643.2557373	Positive	22318552.72	5.583016249	5.883016249
643.2560425	Positive	391265.0833	5.263403593	5.563403593
643.2562256	Positive	146606.1042	4.899875279	5.199875279
643.2564697	Positive	345434.3966	5.428189614	5.728189614
643.2566528	Positive	140220.437	5.141993662	5.441993662
643.256958	Positive	22362949.95	5.51090504	5.81090504
643.2573853	Positive	258962.0939	6.320413216	6.620413216
643.2575073	Positive	141548.7472	6.441668252	6.741668252
643.2578125	Positive	192932.7228	4.686496259	4.986496259
643.2583008	Positive	75331.25478	4.530409777	4.830409777
643.2590942	Positive	91696.67937	4.190897599	4.490897599
643.2683105	Positive	77420.7168	3.185743741	3.485743741
643.2702026	Positive	130668.0398	3.729286417	4.029286417
643.2703857	Positive	199572.9858	3.519879542	3.819879542
643.2705688	Positive	239203.3647	3.418176988	3.718176988
643.270874	Positive	194094.3323	3.673105534	3.973105534
643.2711792	Positive	252408.6934	3.387188572	3.687188572
643.2720337	Positive	443252.108	7.109274248	7.409274248
643.272644	Positive	505692.7918	6.954254562	7.254254562
643.2820435	Positive	1377875.306	10.83025851	11.13025851
643.2822876	Positive	384941.8687	10.69305469	10.99305469
643.3032837	Positive	109733.3907	4.320706344	4.620706344
643.3049316	Positive	74303.24054	4.401179663	4.701179663
643.3051147	Positive	158778.8399	3.951246585	4.251246585
